DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,AIS_SPECIES,YEAR_INFESTED,DNR_REGION,DELINEATED,PW_BASIN_N,PW_PARENT_,PARENTDOW.CDOM,size_acres,shore_miles,max_depth,avg_depth,avg_secchi,min_secchi,max_secchi,totarea.cdom,totpix.cdom,pix.cdom,a440.cdom,avg_totalalkalinity,avg_chlorophylla,avg_nitrogen,avg_ph,avg_phosphorus,avg_conductance,mean.peak_temp,mean.gdd_wtr_10c,mean.mean_surf_jas,mean.max_surf_jas
1008500,Lake or Pond,459330.632,5135169.477,Aitkin,N,U,NA,NA,2,Fsh,Twenty,Twenty,10085,123.2228452,2.47686666,1.2192,NA,0.76,0.76,0.76,132.137063,594.6167833,0.628976528,10.8531659,NA,NA,NA,NA,NA,NA,30.67158261969116,1615.787915555758,21.471697376822394,30.57731615725477
1008600,Lake or Pond,460729.9344,5131617.966,Aitkin,N,U,NA,NA,2,Fsh,Deer,Deer,10086,47.46057038,1.29287003,1.8288,NA,0.91,0.91,0.91,44.75208035,201.3843616,0.734913073,10.56775685,NA,NA,NA,NA,NA,NA,31.84099239088937,1684.4622728918948,21.961097236384898,31.702447765314258
1008700,Lake or Pond,463356.4987,5140345.97,Aitkin,N,U,NA,NA,2,Fsh,Sugar,Sugar,10087,415.8698681,4.07177047,13.4112,7.4976,4.494711628,3,7.01,421.2468524,1895.610836,0.883620187,0.77362105,NA,3.223333333,0.53,7.804848485,0.013125,121.5741935,27.142224725214653,1444.06995818383,20.993389902213547,27.03072607078453
1008800,Lake or Pond,463000.6455,5149738.606,Aitkin,N,U,NA,NA,2,USGS,Lily,Lily,10088,44.07228879,1.03125219,NA,NA,NA,NA,NA,45.59691419,205.1861139,0.726169999,5.10011905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008900,Lake or Pond,462197.1965,5148324.396,Aitkin,N,U,NA,NA,2,Fsh,Long,Long,10089,434.7211863,5.48238594,35.3568,19.7664,3.404597262,1.4,5.49,434.7064605,1956.179072,0.876709103,3.94386225,64,6.802857143,0.58,7.44462963,0.0164,151.0563636,26.9033083390289,1529.1380063606853,21.64145855810545,26.829046298076218
1009000,Lake or Pond,460276.4796,5146668.767,Aitkin,N,U,NA,NA,2,NA,Spring,Spring,10090,29.00850058,1.16384479,NA,NA,NA,NA,NA,28.24564775,127.1054149,0.763146087,3.8372336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009100,Lake or Pond,458726.2831,5145604.834,Aitkin,N,U,NA,NA,2,Fsh,Rabbit,Rabbit,10091,211.6079894,4.61748908,15.5448,NA,3.146434243,1.666666667,4.926666667,213.7097303,961.6937862,0.786113014,6.1073246,NA,4.041428571,NA,7.562580645,0.0138,141.0740741,27.444083407895516,1598.0283964997095,21.968028144893545,27.367938769630122
1009200,Lake or Pond,464357.0013,5143108.449,Aitkin,N,U,NA,NA,2,Fsh,Swamp,Swamp,10092,271.5376403,2.94744572,1.524,NA,1.179166667,0.9,1.4,269.5912333,1213.16055,0.911668287,8.592259,NA,9.72,0.943333333,7.82,0.0235,48.06,28.9911461426309,1520.099149259941,20.91670507409332,28.890330803399976
1009300,Lake or Pond,461276.1576,5141878.674,Aitkin,N,U,NA,NA,2,Fsh,Clear,Clear,10093,573.5029658,5.32229378,7.0104,NA,5.204856693,3.35,8.84,557.1830743,2507.323835,0.931670639,0.55094575,51,2.598,0.52,7.951304348,0.014875,130.3136364,26.59552643640326,1489.72321264935,21.37609235280873,26.504378758223247
1009400,Lake or Pond,458359.0424,5143128.684,Aitkin,N,U,NA,NA,2,USGS,Johnson,Johnson,NA,14.87034579,0.73277664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009500,Lake or Pond,463373.7543,5141201.126,Aitkin,N,U,NA,NA,2,NA,Unnamed,Unnamed,NA,13.79675476,0.62435864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009600,Lake or Pond,464414.4068,5150836.52,Aitkin,N,U,NA,NA,2,Fsh,Dam,Dam,10096,597.6574358,4.14253259,14.3256,8.0088,3.044336877,1.4,4.9,569.3827425,2562.222341,0.965177753,1.4442527,NA,10.83111111,0.7,7.57625,0.051916667,181.9666667,27.162205433588486,1550.1360089015209,21.765814556599633,27.07008517418989
1009700,Lake or Pond,460431.139,5155982.191,Aitkin,N,U,NA,NA,2,Fsh,Newstrom,Newstrom,10097,77.56337234,1.49593629,0.6096,NA,0.84,0.84,0.84,85.39553167,384.2798925,0.429374535,8.20408495,NA,NA,NA,NA,NA,NA,31.20975132744347,1643.4757555219005,21.48064383241256,31.134823226322837
1009800,Lake or Pond,463123.3838,5152789.766,Aitkin,N,U,NA,NA,2,USGS,Camp,Camp,10098,103.6818228,1.5264264,NA,NA,NA,NA,NA,105.8777484,476.449868,0.835344969,7.11140525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009900,Lake or Pond,459777.1179,5165968.062,Aitkin,N,U,NA,NA,2,Fsh,Gun,Gun,10099,711.9020998,8.6828025,13.1064,7.3272,1.989412144,0.9,4.1,690.035036,3105.157662,0.835706358,5.05252735,107.5,10.54545455,0.96,7.817666667,0.029909091,217.1818182,27.716934292714523,1550.992831433037,21.608291812843042,27.584251238662095
1010000,Lake or Pond,463160.5149,5166394.359,Aitkin,N,U,NA,NA,2,Fsh,Jenkins,Jenkins,10100,114.0725326,2.48657857,8,NA,2.7,1.7,3.7,109.888993,494.5004684,0.798785897,1.7951789,NA,NA,0.7,7.446,NA,83.41666667,28.01850570942589,1604.2470353657409,21.765345548907053,27.86654159165959
1010100,Lake or Pond,465161.218,5166088.438,Aitkin,N,U,NA,NA,2,Fsh,Long,Long,10101,34.65743828,1.56851313,12,NA,NA,NA,NA,35.48626789,159.6882055,0.500976261,5.564127,NA,NA,NA,NA,NA,NA,27.591388414507957,1591.7028387704124,21.755127901387933,27.48280918058629
1010200,Lake or Pond,461899.8436,5165316.622,Aitkin,N,U,NA,NA,2,Fsh,Wilkins,Wilkins,10102,348.8580759,3.58975984,11.8872,NA,4.703155274,1.8,7.62,332.742762,1497.342429,0.930982769,1.8602385,59,5.22,0.5475,7.755625,0.070875,146.1393939,26.803641666029034,1528.8313639758853,21.642644089952206,26.730048400010357
1010300,Lake or Pond,460712.8359,5165565.118,Aitkin,N,U,NA,NA,2,NA,Whispering,Whispering,10103,20.08372323,0.78286212,NA,NA,NA,NA,NA,20.69126714,93.11070212,0.622914431,4.97270015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010400,Lake or Pond,458297.0716,5163659.077,Aitkin,Y,1,Eurasian watermilfoil,2019,2,Fsh,French,French,10104,149.2618164,2.9053518,11.2776,NA,2.225896296,1.68,3.1,139.6007694,628.2034623,0.84845123,3.82896325,NA,7.482,NA,7.736666667,0.020666667,212.7368421,27.799087448008304,1604.8684956032685,21.803298001603963,27.711062534064983
1010500,Lake or Pond,461988.9966,5164146.343,Aitkin,N,U,NA,NA,2,Fsh,Fleming,Fleming,10105,318.8279002,3.62167189,4.572,2.556,1.162965138,0.5,2.44,296.5554218,1334.499398,0.949419686,1.8853567,56,39.66333333,1.404,7.788,0.069533333,127.2,29.139958035252747,1630.9417442797542,21.922081906252618,29.003767288860605
1010600,Lake or Pond,461246.566,5178093.583,Aitkin,N,U,NA,NA,2,NA,Clear,Clear,10106,28.79185688,1.27307968,NA,NA,NA,NA,NA,29.88778023,134.495011,0.490724523,7.90985365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010700,Lake or Pond,459948.2204,5176719.814,Aitkin,N,U,NA,NA,2,Fsh,Red,Red,10107,92.63905695,1.94464388,5.4864,NA,0.9144,0.9144,0.9144,85.51026161,384.7961772,0.790028638,11.87188465,NA,NA,NA,NA,NA,NA,27.76050059558088,1565.0906485118285,21.520708557755746,27.68236121545245
1010800,Lake or Pond,464767.6478,5204971.639,Aitkin,N,U,NA,NA,2,NA,Langs,Langs,10108,28.65189388,0.81578732,NA,NA,NA,NA,NA,27.94641798,125.7588809,0.826979369,7.74038465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010900,Lake or Pond,461008.8326,5204521.939,Aitkin,N,U,NA,NA,2,Fsh,Taylor,Taylor,10109,54.94874224,1.31504968,25.6032,NA,4.60248,3.3528,7.3152,53.91595587,242.6218014,0.803720023,0.54723275,NA,NA,NA,NA,NA,NA,27.088676223875765,1560.10120747485,21.58322554535365,27.000365820343838
1011000,Lake or Pond,457566.4585,5202216.655,Aitkin,N,U,NA,NA,2,NA,Studhorse,Studhorse,10110,19.65827362,0.72216315,NA,NA,NA,NA,NA,18.70895462,84.19029581,0.629526236,7.4441092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011100,Lake or Pond,464770.0577,5202755.324,Aitkin,N,U,NA,NA,2,USGS,Washburn,Washburn,10111,58.92962275,1.23916983,NA,NA,1.59,1.1,2,61.77750564,277.9987754,0.84892460300000006,7.7904522,NA,NA,NA,7.046666667,0.029,121.7857143,NA,NA,NA,NA
1011200,Lake or Pond,457708.4863,5201712.109,Aitkin,N,U,NA,NA,2,USGS,Dagle,Dagle,10112,11.47610134,0.52140063,NA,NA,NA,NA,NA,13.21331955,59.45993799,0.706357952,7.7916476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011300,Lake or Pond,457019.9266,5144227.792,Aitkin,N,U,NA,NA,2,NA,Turtle,Turtle,NA,17.53685582,0.83817283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011400,Lake or Pond,457311.8498,5141359.195,Aitkin,N,U,NA,NA,2,NA,Thirty-One,Thirty-One,10114,33.76025556,0.93782128,NA,NA,NA,NA,NA,33.1621223,149.2295503,0.723717252,8.79835165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011500,Lake or Pond,453718.8529,5148140.448,Aitkin,N,U,NA,NA,2,Fsh,Section Ten,Section Ten,10115,435.6325085,4.25190073,4.8768,2.7264,2.545555556,1.524,3.5,418.5863662,1883.638648,0.909410094,2.6410803,NA,5.2,0.745,7.35875,0.018,84.5875,27.419043748766185,1531.3854034237186,21.42211890665395,27.33623503672251
1011600,Lake or Pond,451623.7385,5149238.858,Aitkin,N,U,NA,NA,2,Fsh,Four,Four,10116,137.2482501,1.98257883,9.4488,NA,3.2512,2.5908,4.1148,138.7126467,624.2069102,0.855485563,3.0145876,NA,NA,NA,NA,NA,NA,27.79506497976597,1617.5970400701676,21.959122140506505,27.697536796206062
1011700,Lake or Pond,449908.8753,5148908.025,Aitkin,N,U,NA,NA,2,Fsh,Nord,Nord,10117,418.1653645,5.29460146,8.8392,NA,3.04862492,1.4,5.64,419.6401787,1888.380804,0.884355527,2.55953085,20.5,7.4775,0.7025,7.321481481,0.019625,58.74814815,27.517016954206305,1582.5953981242724,21.92748887822073,27.4132031141548
1011800,Lake or Pond,448197.9321,5150004.267,Aitkin,N,U,NA,NA,2,Fsh,Raspberry,Raspberry,10118,16.93537348,0.69306688,7.0104,NA,NA,NA,NA,15.019946879999999,67.58976098,0.636191035,6.4954348,NA,NA,NA,NA,NA,NA,28.03751298722276,1619.0246589781927,21.8885343286328,27.901729629658234
1011900,Lake or Pond,448210.9525,5147668.945,Aitkin,N,U,NA,NA,2,NA,Edquist,Edquist,10119,40.64469267,0.95101347,NA,NA,NA,NA,NA,38.88714642,174.9921589,0.828608556,5.19347165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012000,Lake or Pond,455231.77,5147662.19,Aitkin,N,U,NA,NA,2,Fsh,Section Twelve,Section Twelve,10120,170.0011855,2.45438434,12.192,NA,2.277654762,1.1,3.8,167.8321826,755.2448219,0.854027703,6.7247619,NA,11.35,NA,7.75,0.024,114.75,27.797165206815787,1615.9137033729544,21.98865481682337,27.714680171359127
1012100,Lake or Pond,453714.9823,5146750.679,Aitkin,N,U,NA,NA,2,NA,Linde,Linde,10121,32.43650636,1.14983005,NA,NA,NA,NA,NA,33.68957521,151.6030884,0.692598028,6.26785715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012200,Lake or Pond,454719.8866,5145598.228,Aitkin,N,U,NA,NA,2,Fsh,Sweetman,Sweetman,10122,25.44806727,0.78708415,9.7536,NA,NA,NA,NA,23.18817173,104.3467728,0.776257836,8.96282055,NA,NA,NA,NA,NA,NA,27.869837460750094,1612.8597672781934,21.9000880004681,27.765600570709115
1012300,Lake or Pond,451954.6664,5145260.596,Aitkin,N,U,NA,NA,2,Fsh,Elm Island,Elm Island,10123,519.5197655,7.91972213,7.62,4.26,1.110083908,0.3,2.4,539.8260126,2429.217057,0.775558526,4.8892634,73,21.76,1.1075,7.321578947,0.05175,164.46,29.094994758694114,1662.069086330787,22.296703097649633,28.9699096235475
1012400,Lake or Pond,451298.2371,5146727.653,Aitkin,N,U,NA,NA,2,NA,Sixteen,Sixteen,NA,17.01173461,0.60687974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012500,Lake or Pond,449448.1533,5143442.096,Aitkin,N,U,NA,NA,2,Fsh,Lone,Lone,10125,433.4912632,5.6443715,18.288,10.224,6.980894132,3.66,13.41,431.8528293,1943.337732,0.871181562,0.10239445,34,2.647777778,0.41,7.752666667,0.098666667,115.76,26.489956754399262,1529.1583075354638,21.737605950472496,26.41048276028066
1012600,Lake or Pond,453895.6404,5144386.789,Aitkin,N,U,NA,NA,2,Fsh,Monson,Monson,10126,46.27013521,1.11582978,2.4,NA,NA,NA,NA,45.45459876,204.5456944,0.733332473,5.7337359,NA,NA,NA,NA,NA,NA,29.748666759223546,1522.8939393527667,21.05990248641004,29.645160468102386
1012700,Lake or Pond,456299.6261,5143290.649,Aitkin,N,U,NA,NA,2,NA,Section 25,Section 25,10127,46.18916494,1.05650563,NA,NA,NA,NA,NA,47.09558906,211.9301508,0.759684261,6.10692245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012800,Lake or Pond,455739.0876,5141112.567,Aitkin,N,U,NA,NA,2,NA,Lingroth,Lingroth,10128,80.00262756,1.87333704,NA,NA,NA,NA,NA,81.04666007,364.7099703,0.797894282,10.9874397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012900,Lake or Pond,453461.3403,5150230.752,Aitkin,N,U,NA,NA,2,Fsh,Sissabagamah,Sissabagamah,10129,405.8183189,4.03423315,10.9728,6.1344,2.648486957,1,4.3,375.4783895,1689.652753,0.923266628,1.8493845,NA,8.6,0.68,7.221538462,0.0352,119.3,27.626627336109152,1597.9907600422666,21.979671320549635,27.534662989985648
1013000,Lake or Pond,452459.2702,5152186.545,Aitkin,N,U,NA,NA,2,NA,Perkins,Perkins,NA,18.33476895,0.629563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013100,Lake or Pond,450806.3256,5152857.402,Aitkin,N,U,NA,NA,2,NA,Johnson,Johnson,10131,20.71071755,0.72100016,NA,NA,NA,NA,NA,22.9150186,103.1175837,0.543069358,7.61354165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013200,Lake or Pond,451180.5285,5151468.57,Aitkin,N,U,NA,NA,2,Fsh,Hanson,Hanson,10132,143.2847264,3.54683572,12.8016,NA,2.57928,1.2,3.4,144.1835002,648.8257509,0.753474203,5.47802965,NA,12.0075,0.67,7.003513514,0.1236,127.5648649,NA,NA,NA,NA
1013300,Lake or Pond,449494.3055,5151048.001,Aitkin,N,U,NA,NA,2,NA,Olson,Olson,NA,13.77403364,0.63697714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013400,Lake or Pond,452711.3148,5178028.249,Aitkin,N,U,NA,NA,2,NA,Sitas,Sitas,10134,58.72735912,1.15521099,NA,NA,1.37,1.37,1.37,58.59692213,263.6861496,0.542311382,6.7548077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013500,Lake or Pond,450068.127,5178473.301,Aitkin,N,U,NA,NA,2,NA,Packer,Packer,10135,20.80012778,0.95853518,NA,NA,NA,NA,NA,21.6057939,97.22607256,0.483409427,9.52345455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013600,Lake or Pond,452506.998,5175934.749,Aitkin,N,U,NA,NA,2,Fsh,Waukenabo,Waukenabo,10136,667.7024525,5.00127135,10.9728,6.1344,1.857742593,0.76,6.2,646.8715302,2910.921886,0.939564889,2.2825812,100,4.815,1.09,7.730625,0.041818182,200.9944444,27.7104510834557,1597.7336009535438,21.98514425974842,27.584149650656297
1013700,Lake or Pond,450130.1995,5174960.788,Aitkin,N,U,NA,NA,2,Fsh,Round,Round,10137,634.0314923,3.67231669,17.6784,9.8832,4.825640613,3.5,10.67,613.1237412,2759.056835,0.969171771,0.7067689,NA,2.896,NA,7.825882353,0.021888889,179.7647059,26.688920943486433,1539.328852222611,21.811376511039487,26.61044697170796
1013800,Lake or Pond,448761.9383,5182057.64,Aitkin,N,U,NA,NA,2,NA,Kingsley Pothole,Kingsley Pothole,10138,25.39060155,0.86404734,NA,NA,NA,NA,NA,27.2442501,122.5991254,0.660689868,7.7378205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013900,Lake or Pond,450619.1396,5196240.416,Aitkin,N,U,NA,NA,2,NA,Kangas,Kangas,10139,48.43775945,1.1444308,NA,NA,NA,NA,NA,47.11234369,212.0055466,0.877335537,8.53621165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014000,Lake or Pond,451630.4382,5190766.844,Aitkin,N,U,NA,NA,2,NA,Moose,Moose,10140,146.9964917,1.88628905,NA,NA,NA,NA,NA,144.5297763,650.3839935,0.513542774,9.4812875,NA,NA,NA,NA,0.027,117,NA,NA,NA,NA
1014100,Lake or Pond,455844.0051,5206837.723,Aitkin,N,U,NA,NA,2,Fsh,Previs,Previs,10141,16.83274494,0.74325974,4.2672,NA,NA,NA,NA,15.50147612,69.75664256,0.731113169,3.52685185,NA,NA,NA,NA,NA,NA,28.04445725746471,1534.8044648092953,21.208197203921735,27.9562455831699
1014200,Lake or Pond,454894.2686,5205668.276,Aitkin,N,U,NA,NA,2,Fsh,Hill,Hill,NA,794.0082995,10.822586,14.6304,NA,3.70332,2.5908,5.1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.253701268769742,1472.7286393461982,21.40185855054977,26.178971907905485
1014201,Lake or Pond,454906.779,5206093.469,Aitkin,N,U,NA,NA,2,Fsh,Hill (North Basin),Hill,10142,669.0253623,7.65846799,14.6304,8.1792,4.171886447,1.6,7.92,679.4911079,3057.709986,0.846385044,1.2261821,146.6666667,21.822,0.656666667,8.069833333,0.093133333,315.7355932,26.253701268769742,1472.7286393461982,21.40185855054977,26.178971907905485
1014202,Lake or Pond,454827.3015,5203392.243,Aitkin,N,U,NA,NA,2,Fsh,Hill (South Basin),Hill,10142,124.9829371,3.1836531,7.3152,4.0896,2.888225806,0.8,5.2,128.7111143,579.2000143,0.651890994,4.3840526,NA,16.70833333,0.7,8.050869565,0.0395,297.2916667,27.52108354104642,1509.3894899422814,21.18784058913072,27.401944251220744
1014300,Lake or Pond,447403.2913,5206196.394,Aitkin,N,U,NA,NA,2,NA,Perry,Perry,10143,17.28365033,0.69675149,NA,NA,NA,NA,NA,16.05581274,72.25115733,0.77507409,5.2502554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014400,Lake or Pond,451595.436,5205547.787,Aitkin,N,U,NA,NA,2,Fsh,Bible,Bible,10144,19.06028573,0.91825751,NA,NA,NA,NA,NA,16.02263815,72.10187168,0.610247681,4.07018635,NA,NA,NA,NA,NA,NA,26.99165572065655,1505.2033845352619,21.209127042029063,26.8816369938599
1014500,Lake or Pond,452934.4561,5206463.65,Aitkin,N,U,NA,NA,2,Fsh,Chamberlin,Chamberlin,NA,10.37947302,0.6282977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014600,Lake or Pond,448511.8901,5145618.095,Aitkin,N,U,NA,NA,2,Fsh,Ripple,Ripple,10146,630.4517694,8.89352245,11.5824,6.4752,1.69439887,0.8,3.7,631.100808,2839.953636,0.819731693,5.0158448,74.5,18.47444444,0.833333333,7.4275,0.058333333,181.5305556,27.799802170937497,1588.6558933096671,21.92727285969054,27.67237058551216
1014700,Lake or Pond,447032.2997,5176439.165,Aitkin,N,U,NA,NA,2,Fsh,Esquagamah,Esquagamah,10147,842.0434848,6.14876029,9.144,5.112,1.47704973,0.5,7.5,824.7589964,3711.415484,0.926870089,2.3684608,88.5,20.58916667,0.925,7.618571429,0.0435,187.5090909,28.117424411064082,1630.0751350539763,22.08983885114402,27.976996260452257
1014800,Lake or Pond,446514.4347,5184553.714,Aitkin,N,U,NA,NA,2,Fsh,White Elk,White Elk,10148,686.309471,5.55631618,2,NA,0.755,0.61,0.9,684.3562594,3079.603167,0.75626627,9.33097185,NA,7.69,NA,NA,0.0225,NA,28.984607932386247,1523.2041757253353,20.82485769429369,28.854617528475714
1014900,Lake or Pond,444604.8312,5139756.963,Aitkin,N,U,NA,NA,2,Fsh,Mallard,Mallard,10149,346.1656448,3.22382659,2,NA,0.855,0.61,1.1,346.7794917,1560.507713,0.570968021,7.9510101,NA,NA,NA,NA,NA,NA,29.21774256139,1573.1236661877247,21.206962779555887,29.123233171952247
1015000,Lake or Pond,438304.0411,5138503.21,Aitkin,N,U,NA,NA,2,NA,Little Spruce,Little Spruce,10150,31.59329911,0.97527696,NA,NA,NA,NA,NA,31.01688345,139.5759755,0.759443017,3.4036162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015100,Lake or Pond,439411.1985,5137851.231,Aitkin,N,U,NA,NA,2,Fsh,Spruce,Spruce,10151,61.15547055,1.30805527,0.9144,NA,NA,NA,NA,60.92391125,274.1576006,0.605491147,7.29686975,NA,NA,NA,NA,NA,NA,29.906216422527084,1519.4447758600609,20.77904895809595,29.674605852993142
1015200,Lake or Pond,440342.427,5138536.505,Aitkin,N,U,NA,NA,2,NA,Cranberry,Cranberry,10152,26.59357155,0.74951758,NA,NA,NA,NA,NA,26.93852147,121.2233466,0.816674368,2.9974018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015300,Lake or Pond,439591.1939,5138798.868,Aitkin,N,U,NA,NA,2,NA,Laurel,Laurel,10153,40.59229253,1.10393163,NA,NA,NA,NA,NA,43.29516132,194.8282259,0.74937807,4.2907535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015400,Lake or Pond,441216.2149,5138709.26,Aitkin,N,U,NA,NA,2,Fsh,Horseshoe,Horseshoe,10154,54.273508820000004,1.36727919,NA,NA,0.9144,0.9144,0.9144,48.15401337,216.6930601,0.802979107,5.3256246,NA,NA,NA,NA,NA,NA,28.197906943071743,1642.0326546942367,22.058367193362706,28.0594278787607
1015500,Lake or Pond,440142.7011,5136986.688,Aitkin,N,U,NA,NA,2,Fsh,Camp,Camp,10155,59.12994179,1.57320543,NA,NA,1.6,1.6,1.6,56.21449807,252.9652413,0.81829424,3.8909206,NA,NA,NA,NA,NA,NA,30.520776858062185,1579.5481376644557,21.353549466337043,30.328335240709624
1015600,Lake or Pond,439249.0334,5136677.127,Aitkin,N,U,NA,NA,2,Fsh,Spectacle,Spectacle,10156,99.60141351,3.19108149,2.1336,NA,1.3,1.3,1.3,98.32659658,442.4696846,0.745813807,3.3418258,NA,NA,NA,NA,NA,NA,30.57720596142328,1590.541681476428,21.41467970604987,30.50500467842347
1015700,Lake or Pond,440638.8309,5133864.451,Aitkin,Y,0,zebra mussel,2018,2,Fsh,Big Pine,Big Pine,10157,638.0269422,6.43799625,23.7744,13.2912,3.751983118,2.1,6.5,619.8073857,2789.133235,0.937925793,0.3413578,99,3.2,NA,7.944444444,0.013428571,256.6,27.269235013561428,1551.0449594152776,21.73034199172264,27.165791615524522
1015800,Lake or Pond,443449.7094,5134470.351,Aitkin,N,U,NA,NA,2,Fsh,Gregg,Gregg,10158,32.35861733,1.01711801,5.5,NA,2.1336,2.1336,2.1336,27.99577092,125.9809692,0.793770684,1.01810895,NA,NA,NA,NA,NA,NA,28.223465364993054,1627.6569517772723,21.904340012091076,28.098137387585204
1015900,Lake or Pond,440683.782,5141227.325,Aitkin,N,U,NA,NA,2,Fsh,Farm Island,Farm Island,10159,2005.194062,14.64229517,15.5448,8.6904,3.518927292,1.07,7.62,1971.130364,8870.086638,0.921862473,0.52636135,81,5.23,0.566,7.726222222,0.058333333,202.9666667,26.89251655148401,1549.9353939195619,21.911940806989513,26.779202123121557
1016000,Lake or Pond,443354.2696,5149678.693,Aitkin,N,U,NA,NA,2,USGS,Three,Three,10160,97.65158745,1.64529491,NA,NA,NA,NA,NA,100.072798,450.3275912,0.881580449,5.0763379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016100,Lake or Pond,442938.2218,5147989.374,Aitkin,N,U,NA,NA,2,Fsh,Hammal,Hammal,10161,375.5183388,4.56649216,14,NA,3.068133333,1.83,5,368.253901,1657.142554,0.872586366,2.0152702,44,4.45875,0.666,7.206956522,0.029142857,92.75,27.423470704091624,1596.8860611241148,22.02595531348305,27.35808426997554
1016200,Lake or Pond,442232.0973,5148906.045,Aitkin,N,U,NA,NA,2,USGS,Four,Four,10162,36.60017227,1.48422437,NA,NA,1.9812,1.9812,1.9812,40.31059723,181.3976875,0.650504434,4.7912069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016300,Lake or Pond,440060.5025,5149146.301,Aitkin,N,U,NA,NA,2,Fsh,Taylor,Taylor,10163,46.54531396,1.86883575,NA,NA,5.334,5.334,5.334,42.96691574,193.3511208,0.641320306,2.90020835,NA,NA,NA,NA,NA,NA,27.974362365074327,1643.0815610013667,22.091661318485038,27.832260081080673
1016400,Lake or Pond,438331.5007,5149798.221,Aitkin,N,U,NA,NA,2,USGS,Christmas,Christmas,NA,15.26279888,0.66474542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016500,Lake or Pond,440471.5934,5147677.8,Aitkin,N,U,NA,NA,2,Fsh,Black Shadow,Black Shadow,10165,22.36711966,1.03473205,NA,NA,3.3528,3.3528,3.3528,21.57978944,97.10905249,0.597266666,6.61833335,NA,NA,NA,NA,NA,NA,27.943511179363124,1649.29162843811,22.12734600006401,27.82581224164906
1016600,Lake or Pond,441005.35,5148017.962,Aitkin,N,U,NA,NA,2,Fsh,Carlson,Carlson,10166,37.8315191,1.69581808,NA,NA,NA,NA,NA,31.75129406,142.8808233,0.881853822,5.1333333,NA,NA,NA,NA,NA,NA,28.173088315436544,1635.98726599413,22.015519285542656,28.01813035470896
1016700,Lake or Pond,441605.295,5148056.381,Aitkin,N,U,NA,NA,2,Fsh,Pine Island,Pine Island,10167,41.11379987,1.28815513,2.4384,NA,2.3622,2.3622,2.3622,40.65425188,182.9441334,0.6723364,5.35193325,NA,NA,NA,NA,NA,NA,30.172760726045777,1548.5041633159976,21.202407259597475,30.105999788763604
1016800,Lake or Pond,441351.2554,5147087.497,Aitkin,N,U,NA,NA,2,Fsh,Hill,Hill,10168,27.43012231,1.07623895,20.4216,NA,3.9624,3.9624,3.9624,25.97599855,116.8919935,0.633063034,4.60175825,NA,NA,NA,NA,NA,NA,27.68160620848836,1630.687476771269,22.02190952128282,27.573151866687013
